Student Name, Student ID, Time In, Time Out, Tutor Name, Tutor ID, Tutor Time In, Tutor Time Out, Class, Table
Gina Crawford, 002706123, 2020-04-08 14:05:54, 2020-04-08 14:49:07, Carlos Wilson, 007479583, 2020-04-08 13:46:58, 2020-04-08 15:49:58, MATH 099 Intermediate Algebra, 13
Kimberly Newman, 008558997, 2020-04-08 15:38:13, 2020-04-08 15:39:09, Carlos Wilson, 007479583, 2020-04-08 13:46:58, 2020-04-08 15:49:58, MATH 440 Topology, 13
Scott Taylor, 003089512, 2020-04-08 14:30:37, 2020-04-08 15:46:47, Carlos Wilson, 007479583, 2020-04-08 13:46:58, 2020-04-08 15:49:58, MATH 450 Real Analysis, 13
Casey Dickerson, 008671272, 2020-04-08 14:59:17, 2020-04-08 15:11:53, Carlos Wilson, 007479583, 2020-04-08 13:46:58, 2020-04-08 15:49:58, MATH 229 Experimental Course, 13
Blake Dixon, 004708586, 2020-04-08 15:39:48, 2020-04-08 15:42:56, Carlos Wilson, 007479583, 2020-04-08 13:46:58, 2020-04-08 15:49:58, CPSC 445 High Performance Computing, 13
Ellen Acosta, 009490924, 2020-04-08 15:19:15, 2020-04-08 15:46:39, Carlos Wilson, 007479583, 2020-04-08 13:46:58, 2020-04-08 15:49:58, CPSC 453 Network Implementation and Security, 13
Troy Mendez, 003490179, 2020-04-24 15:49:45, 2020-04-24 16:11:35, Carlos Wilson, 007479583, 2020-04-24 12:58:13, 2020-04-24 16:35:13, CPSC 366 Digital Logic Design II, 5
Madison Ward, 000038180, 2020-04-24 13:29:33, 2020-04-24 14:02:20, Carlos Wilson, 007479583, 2020-04-24 12:58:13, 2020-04-24 16:35:13, CPSC 453 Network Implementation and Security, 5
Michael Mccullough, 003034212, 2020-04-24 14:37:50, 2020-04-24 15:35:28, Carlos Wilson, 007479583, 2020-04-24 12:58:13, 2020-04-24 16:35:13, MATH 120 Introduction to Cryptography: The Mathematics of Privacy, 5
Ashley Woods, 000091446, 2020-04-24 14:33:56, 2020-04-24 15:44:09, Carlos Wilson, 007479583, 2020-04-24 12:58:13, 2020-04-24 16:35:13, CPSC 246 The Unreal Game Engine, 5
Angela Lopez, 002519833, 2020-04-24 13:18:33, 2020-04-24 14:09:59, Carlos Wilson, 007479583, 2020-04-24 12:58:13, 2020-04-24 16:35:13, MATH 199 Individual Study, 5
James Lewis, 009422490, 2020-04-24 13:21:32, 2020-04-24 15:29:06, Carlos Wilson, 007479583, 2020-04-24 12:58:13, 2020-04-24 16:35:13, MATH 360 Probability Theory, 5
Steven Hernandez, 000563118, 2020-04-23 12:23:23, 2020-04-23 12:24:10, Carlos Wilson, 007479583, 2020-04-23 10:25:30, 2020-04-23 12:25:30, CPSC 445 High Performance Computing, 7
Richard Cook, 006748095, 2020-04-23 11:07:40, 2020-04-23 12:04:52, Carlos Wilson, 007479583, 2020-04-23 10:25:30, 2020-04-23 12:25:30, CPSC 320 Quantum Information Science, 7
Laurie Valdez, 005586737, 2020-04-23 11:21:45, 2020-04-23 12:22:54, Carlos Wilson, 007479583, 2020-04-23 10:25:30, 2020-04-23 12:25:30, MATH 440 Topology, 7
John Parker, 009663263, 2020-04-23 11:57:02, 2020-04-23 12:09:17, Carlos Wilson, 007479583, 2020-04-23 10:25:30, 2020-04-23 12:25:30, CPSC 260 Introduction to Robotics, 7
Mary Fowler, 000068715, 2020-04-23 11:10:59, 2020-04-23 11:20:00, Carlos Wilson, 007479583, 2020-04-23 10:25:30, 2020-04-23 12:25:30, MATH 099 Intermediate Algebra, 7
Rachel Ingram, 009333148, 2020-04-23 10:37:28, 2020-04-23 11:07:46, Carlos Wilson, 007479583, 2020-04-23 10:25:30, 2020-04-23 12:25:30, CPSC 291 Student-Faculty Research/Creative Activity, 7
Courtney Cannon, 001637028, 2020-04-15 14:50:18, 2020-04-15 16:07:11, Carlos Wilson, 007479583, 2020-04-15 14:39:31, 2020-04-15 16:51:31, CPSC 402 Compiler Construction, 6
Nathaniel Downs, 009924308, 2020-04-15 15:02:43, 2020-04-15 16:13:25, Carlos Wilson, 007479583, 2020-04-15 14:39:31, 2020-04-15 16:51:31, MATH 110 Single Variable Calculus I, 6
Vincent Price, 001095185, 2020-04-15 15:31:12, 2020-04-15 16:21:10, Carlos Wilson, 007479583, 2020-04-15 14:39:31, 2020-04-15 16:51:31, CPSC 360 Computer Graphics, 6
Dorothy Forbes, 004639072, 2020-04-15 15:08:19, 2020-04-15 15:20:28, Carlos Wilson, 007479583, 2020-04-15 14:39:31, 2020-04-15 16:51:31, CPSC 298 Computer Science Colloquium, 6
Sheri Mcfarland, 004849268, 2020-04-15 14:45:30, 2020-04-15 15:00:46, Carlos Wilson, 007479583, 2020-04-15 14:39:31, 2020-04-15 16:51:31, CPSC 308 Enterprise Data Management, 6
Daniel Gardner, 001905743, 2020-04-15 16:47:12, 2020-04-15 16:48:48, Carlos Wilson, 007479583, 2020-04-15 14:39:31, 2020-04-15 16:51:31, CPSC 355 Human Computer Interaction, 6
Jason Morrison, 003627062, 2020-04-24 14:54:36, 2020-04-24 15:27:14, Grace Travis, 002255077, 2020-04-24 14:02:32, 2020-04-24 16:26:32, MATH 110 Single Variable Calculus I, 10
William Torres, 001608902, 2020-04-24 15:36:35, 2020-04-24 16:02:48, Grace Travis, 002255077, 2020-04-24 14:02:32, 2020-04-24 16:26:32, CPSC 231 Computer Science II, 10
James Reed, 008871900, 2020-04-24 14:25:04, 2020-04-24 15:43:37, Grace Travis, 002255077, 2020-04-24 14:02:32, 2020-04-24 16:26:32, CPSC 445 High Performance Computing, 10
Jennifer Flores, 000289791, 2020-04-24 15:58:06, 2020-04-24 16:09:24, Grace Travis, 002255077, 2020-04-24 14:02:32, 2020-04-24 16:26:32, CPSC 435 BioMedical Informatics, 10
Tammy Harris, 008554957, 2020-04-24 16:04:49, 2020-04-24 16:06:28, Grace Travis, 002255077, 2020-04-24 14:02:32, 2020-04-24 16:26:32, CPSC 499 Individual Study, 10
David Olson, 006055613, 2020-04-24 14:06:01, 2020-04-24 14:16:50, Grace Travis, 002255077, 2020-04-24 14:02:32, 2020-04-24 16:26:32, CPSC 291 Student-Faculty Research/Creative Activity, 10
Christopher Shea, 005820345, 2020-04-23 15:10:19, 2020-04-23 16:42:06, Grace Travis, 002255077, 2020-04-23 14:28:59, 2020-04-23 17:07:59, CPSC 344 Level Design II, 4
Gerald Jones, 002681318, 2020-04-23 16:44:41, 2020-04-23 17:07:41, Grace Travis, 002255077, 2020-04-23 14:28:59, 2020-04-23 17:07:59, MATH 380 Introduction to Abstract Algebra, 4
Emily Perkins, 006388151, 2020-04-23 14:46:54, 2020-04-23 16:15:27, Grace Travis, 002255077, 2020-04-23 14:28:59, 2020-04-23 17:07:59, CPSC 348 Software Engineering, 4
Jacob Berry, 002202224, 2020-04-23 15:03:57, 2020-04-23 15:13:17, Grace Travis, 002255077, 2020-04-23 14:28:59, 2020-04-23 17:07:59, CPSC 499 Individual Study, 4
William Garza, 009092556, 2020-04-23 14:34:26, 2020-04-23 16:49:04, Grace Travis, 002255077, 2020-04-23 14:28:59, 2020-04-23 17:07:59, MATH 120 Introduction to Cryptography: The Mathematics of Privacy, 4
Peter Bryant, 008295842, 2020-04-23 17:04:59, 2020-04-23 17:07:07, Grace Travis, 002255077, 2020-04-23 14:28:59, 2020-04-23 17:07:59, CPSC 245 Unity Programming, 4
Jason Davila, 009111819, 2020-04-24 14:24:41, 2020-04-24 15:09:36, Grace Travis, 002255077, 2020-04-24 13:58:49, 2020-04-24 15:56:49, MATH 098 Elementary Algebra, 2
Amber Carlson, 008511985, 2020-04-24 14:08:56, 2020-04-24 14:45:39, Grace Travis, 002255077, 2020-04-24 13:58:49, 2020-04-24 15:56:49, CPSC 430 Computational Economics, 2
Anthony Mathis, 009637011, 2020-04-24 14:40:11, 2020-04-24 15:38:38, Grace Travis, 002255077, 2020-04-24 13:58:49, 2020-04-24 15:56:49, CPSC 285 Social and Ethical Issues in Computing, 2
Jeffrey Williams, 005141123, 2020-04-24 14:03:17, 2020-04-24 15:01:40, Grace Travis, 002255077, 2020-04-24 13:58:49, 2020-04-24 15:56:49, MATH 116 Calculus Part II: Optimization and Differential Equations, 2
Dustin Manning, 007133739, 2020-04-24 14:25:26, 2020-04-24 15:36:37, Grace Travis, 002255077, 2020-04-24 13:58:49, 2020-04-24 15:56:49, CPSC 491 Student-Faculty Research/Creative Activity, 2
Taylor Caldwell, 003323132, 2020-04-24 14:30:28, 2020-04-24 14:36:47, Grace Travis, 002255077, 2020-04-24 13:58:49, 2020-04-24 15:56:49, CPSC 229 Experimental Course, 2
Amy Boyer, 002224494, 2020-04-13 15:56:01, 2020-04-13 16:12:04, Grace Travis, 002255077, 2020-04-13 14:41:33, 2020-04-13 16:25:33, CPSC 246 The Unreal Game Engine, 1
Diane Schneider, 002200727, 2020-04-13 15:17:32, 2020-04-13 15:37:28, Grace Travis, 002255077, 2020-04-13 14:41:33, 2020-04-13 16:25:33, CPSC 458 Web Engineering, 1
James Spencer, 001556314, 2020-04-13 15:04:27, 2020-04-13 15:09:28, Grace Travis, 002255077, 2020-04-13 14:41:33, 2020-04-13 16:25:33, CPSC 351 Computer Architecture I, 1
Virginia Kelly, 007179740, 2020-04-13 16:03:10, 2020-04-13 16:21:04, Grace Travis, 002255077, 2020-04-13 14:41:33, 2020-04-13 16:25:33, MATH 440 Topology, 1
